job,dataset,origin,method,selected_reference,horizon,n_matrices,dimension,fit_end,val_end,test_end,ar_model,selection_metric,domain_metric,domain_metric_label,window,step,months,physical_units,seasonal_period_windows,station_selection_block,standardization_block,evaluation_protocol,ridge,val_w2_mean,val_w2_median,val_log_score_mean,val_log_score_median,val_domain_loss_mean,val_domain_loss_median,test_w2_mean,test_w2_median,test_w2_q90,test_log_score_mean,test_log_score_median,test_log_score_q90,test_domain_loss_mean,test_domain_loss_median,test_domain_loss_q90,n_test_pairs,min_pred_eig,candidate,display_dataset,dataset_label,dimension_arg,h0,q_dimension
divvy_2024_w72_s24_d30,divvy,3,log_euclidean_gaussian_ar,,6,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,16.216456274134835,15.716281206927011,48.78761574650248,48.720118219429,0.3874787604540001,0.39131495802235383,8.185154634547322,6.7071363184053645,12.008038317328923,29.120963138992213,30.288464971735934,37.32838754512575,0.3456678726669712,0.3083265076938151,0.5258664274759018,43,0.01185529170801558,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,persistence,,3,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,11.942457319139661,10.40429975389803,71.31704352937122,60.33827622918872,0.30551209435678683,0.3178665143331514,3.50456613729658,1.6653256064824298,7.427581203302619,30.79432521274573,29.640274377401624,44.37992240827238,0.15296123181702567,0.09968252612805016,0.28706078890230846,11,0.0013370448934652145,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,raw_var_window_ar,,3,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1e-06,29.643731352950827,25.788557038870877,404052970.59627986,390697757.1713073,0.4712413910498385,0.44166773784419855,17.909576462968516,17.88467881282908,18.900038905147806,127662787.42717785,121198992.91321589,154416982.875324,0.6930580832660284,0.6974530886367756,0.734848173694689,11,,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,seasonal_window_naive,,3,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,11.94253658255261,10.404292746610658,71.36257198262017,60.37099039920261,0.30551209435678683,0.3178665143331514,3.5046049248075906,1.665459784529288,7.4275851573335085,30.8561584308946,29.710898300347196,44.43776828957499,0.15296123181702567,0.09968252612805018,0.28706078890230846,11,0.0013270548934647412,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,euclidean_gaussian_ar,,3,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,10.955718528447393,10.13988931787672,12896611.50765113,7889970.667917669,0.27113470977250753,0.26725657462947916,7.601455462552692,7.84487466873831,8.437519153733835,18469030.453274403,11701900.538291242,38893547.708165355,0.23117596751634517,0.23080485217027513,0.2576459426403467,11,9.99999986385689e-09,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,cholesky_gaussian_ar,,3,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,7.142329525060256,6.5761940428832295,34.149518694997795,35.7346656865174,0.2687937915183322,0.26673471761655954,3.8281952334872837,3.578328786787603,5.1336835790437325,29.671812490450577,23.043325991297202,53.50516822451587,0.20842232030905983,0.208513374907645,0.2668572928903121,11,0.0008026986936111113,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,log_euclidean_gaussian_ar,,3,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,7.57815572508486,6.783416879897902,32.85413406003995,34.538182807706754,0.3207821313185196,0.2962971000339253,4.335689178448519,3.934609197404786,6.261928550233277,43.295107262921036,41.29398071665649,71.99926401104128,0.2666263279233782,0.26825899691796934,0.36134143649548955,11,0.0037880020267819833,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,persistence,,4,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,12.74275163130926,10.639558866864013,75.33507701092903,62.99603205031111,0.32403977873850454,0.3125400957447738,4.502262002137428,2.026024665498108,12.51139088265919,31.52243259106464,30.54347820821477,45.40142024126809,0.17696958383893235,0.1202055086821195,0.3918924326391908,11,0.0013370448934652145,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,raw_var_window_ar,,4,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1e-06,36.131833961257314,31.778899411073432,1056019492.4182903,932647392.1041915,0.5458953072167959,0.5232032300871747,22.958518585203407,22.881140948044,23.760530817800387,251900847.3529806,236832615.5388044,281850527.6247933,0.7834061046113806,0.7888305189821737,0.8258519958565065,11,,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,seasonal_window_naive,,4,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,12.742830051717844,10.639657602164124,75.38782851300535,63.01298493944607,0.32403977873850454,0.3125400957447738,4.5022959408538705,2.026147547992887,12.511347858894464,31.582499819849474,30.63464805574075,45.481326562450185,0.17696958383893235,0.1202055086821195,0.3918924326391908,11,0.0013270548934647412,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,euclidean_gaussian_ar,,4,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,11.412094804400757,9.44061597628421,34472464.844824634,24131611.912509155,0.2678430988901449,0.24182524419247975,5.539757699193068,5.3538684361144275,7.296961965751045,23859231.636577923,20896389.936420556,34271337.80653151,0.18466737575258332,0.18079500003118817,0.23811013722705188,11,9.999999527421178e-09,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,cholesky_gaussian_ar,,4,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,7.833710961981138,7.067573385007526,33.46787227137074,35.68801904265413,0.2854001071218129,0.27619413609438515,4.420320147071364,3.944742442634282,6.027782154294721,29.256374600520417,22.238555345585844,60.051623291046546,0.23778871236630048,0.23571923148963386,0.3017933833618058,11,0.001129405628072488,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,log_euclidean_gaussian_ar,,4,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,7.56199301217831,6.59781213788559,32.00862426301641,33.709810816799575,0.318451711041144,0.2982810986387091,3.2721000851126236,3.0837584621418372,3.800026486074791,42.91285349227841,41.75572442785119,60.605057022093746,0.2492214359090007,0.23218284720943347,0.2807011840587901,11,0.004408589904725756,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,persistence,,6,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,9.019291735012185,8.159083448182534,62.17369818405718,51.92901340890319,0.26248701163846666,0.2590985941900098,5.737705388827401,4.024999732412016,13.054441734192515,36.82939298030614,36.20201260850912,58.10538062785847,0.2036811135852112,0.1585507834943503,0.4096563189532712,11,0.0013370448934652145,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,raw_var_window_ar,,6,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,36.80590593112275,32.4247776834982,1158160074.794615,1003710117.2321664,0.5543902451268222,0.532674239850539,23.606990346719645,23.555960578141423,24.408094925912454,426402711.2885427,417206838.2534489,444342715.3131888,0.7936277919727263,0.7990397563381301,0.8363111785322384,11,,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,seasonal_window_naive,,6,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,,9.01934836171284,8.15911280188033,62.21801756323648,51.9434936120344,0.2624870116384667,0.25909859419000986,5.737732835734406,4.025046951948617,13.054385751799643,36.89746921297763,36.27998745645589,58.22143402024522,0.20368111358521127,0.1585507834943503,0.4096563189532712,11,0.0013270548934647412,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,euclidean_gaussian_ar,,6,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,11.16533968068637,8.54286090331791,38685211.14042779,23531537.462873615,0.2709841481276997,0.23732199924783437,6.519091258411413,6.5757698972252125,8.52267678468111,12769723.584430492,12782795.677942185,17829542.065992128,0.2113638419261804,0.20504126715698334,0.2543316062032245,11,9.999999621944983e-09,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,cholesky_gaussian_ar,,6,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,8.747009576422144,6.872366916733524,37.97476761476993,37.93843618296815,0.29690159262997395,0.25098917487212075,2.5228731509629885,2.363669323387672,3.374202295213308,219.77530276484475,152.0423850967104,525.1506240542695,0.14050162121480295,0.1272280280022567,0.17157914754276837,11,5.735045528254964e-05,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,log_euclidean_gaussian_ar,,6,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,8.130992118861665,6.904835568051724,31.448182359789552,33.447433500578995,0.3250341571648424,0.2907529346426959,2.9932055375646245,2.964075949445297,3.871412719874486,41.219069893326065,35.799801026957695,64.0838179833791,0.24523350692565626,0.23467713838620477,0.2863033234120221,11,0.0036034019326676085,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,0,bwar_barycenter,bw_barycenter,3,364,30,127,181,224,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,22.143988220784124,20.070241824313925,54.29126613588943,55.19209388399875,0.4893333837829263,0.48392752842256337,17.87243556162048,15.739173698811037,26.88156440189509,49.61991798809654,48.672288132297965,54.64634274166621,0.40243294635326804,0.3787896225373032,0.5628018214128019,43,0.07352898092726305,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,0,bwar_barycenter,bw_barycenter,4,364,30,127,181,224,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,22.82938854353352,20.449443612815642,55.66720684457385,55.97033193346785,0.5037846419268431,0.5128136587711598,17.82943421993705,16.508750063004175,27.740739044947077,49.41185004681659,48.149950261634814,54.23422248383597,0.3933642851217461,0.37589082637753535,0.5552719645876053,43,0.07960060331448413,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,0,bwar_barycenter,bw_barycenter,6,364,30,127,181,224,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1e-06,26.866000204353295,23.966397869458866,1466.233881121963,1154.8379731835053,0.5090349810322523,0.48913645373599063,31.73811248252287,27.620836057143443,53.08833568718684,1150.0233333292547,981.9911522711027,2012.5154040275913,0.5211572648669703,0.49035465967230185,0.7479525813429676,43,0.00029748736094253344,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,1,bwar_barycenter,bw_barycenter,3,364,30,170,224,267,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,16.82928958533137,14.03057351794289,73.90583174702735,51.868654710775445,0.36564371160039116,0.3343169390055396,19.201403575130687,17.0959644067493,29.331159219059803,51.32038351658583,50.38708025643796,59.476734769809816,0.3917348122521135,0.371213685917993,0.5610484826019655,43,0.019691827662959533,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,1,bwar_barycenter,bw_barycenter,4,364,30,170,224,267,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,16.521136675551617,14.236943219325056,64.1039346550237,51.02909402974859,0.3600897579651357,0.3239844689832925,19.228941787732534,17.051642474790164,31.518983123573047,50.30354077698703,50.39797114049859,56.99098998482489,0.39515856623959594,0.39954814826349544,0.5716656228331173,43,0.016103169952691246,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,1,bwar_barycenter,bw_barycenter,6,364,30,170,224,267,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,16.40211764879037,14.37440092025701,49.991353527416784,50.19814372201762,0.3646569135302808,0.34929604434341943,20.69283348394032,18.595610891334406,32.36044073054025,49.45180025504633,49.45440836587627,56.514986103443036,0.42467717864507254,0.42895967168729887,0.618891482504493,43,0.047601730783712576,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,bwar_barycenter,bw_barycenter,3,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,17.967062647538402,15.193161043075063,50.42480192215498,49.984752395093196,0.3758518959317852,0.35079841732197203,14.252531915122306,12.980485554372367,18.41686262363262,45.71641535145647,46.26024184632398,50.18466247603862,0.34701747898619256,0.33293182026376256,0.42127502403448513,43,0.03650552908833199,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,bwar_barycenter,bw_barycenter,4,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,18.79047672961779,17.44283834395044,50.11777024122365,50.052944433155545,0.38750822586990047,0.37782042467423904,13.924776181134073,11.56365307563283,21.355164887957244,44.53639117753349,44.983665255352136,50.321978230807886,0.34502034744365045,0.3175963036679154,0.46263581583463637,43,0.047114938487854696,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,2,bwar_barycenter,bw_barycenter,6,364,30,213,267,310,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,20.329797500876968,17.741981587552292,50.08292632076947,49.73306473327682,0.41769278752978467,0.4202124717662594,15.05972973665864,13.55494074349308,23.62479621289057,44.31463441595424,44.00861787400901,49.821227380642824,0.3688930836672005,0.3437536525514319,0.549453051811321,43,0.07504055858251514,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,bwar_barycenter,bw_barycenter,3,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,16.831380092651663,14.138693522113588,47.8810906999039,47.75235372406968,0.3850431783903432,0.3626195271380056,8.062254984152743,6.696454363458788,14.00351850678781,28.217012842316535,28.777957377181252,36.29766044036839,0.283338500245651,0.267144325681362,0.435773238297325,43,0.007434292938260411,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,bwar_barycenter,bw_barycenter,4,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,16.509471510797702,14.413458124476293,46.46442261089963,46.3555544901915,0.38538063782350107,0.3539571884412886,8.594843334608306,7.118503717865803,12.961908115006597,27.58230452764895,27.757063411557606,34.97499787714795,0.2949752967327092,0.2789154123206824,0.4211827137869469,43,0.008745620791782137,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,3,bwar_barycenter,bw_barycenter,6,364,30,256,310,353,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,15.92961249073347,13.846852794802665,45.57748409084943,44.60194286381069,0.38443899794690534,0.3666000926853319,9.24051074368312,6.658830140895651,16.497081860326272,27.241188176930347,27.44440854276864,35.90147743980392,0.3070384818337615,0.2843595589551761,0.4845901911413244,43,0.017258465046752713,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,bwar_barycenter,bw_barycenter,3,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,7.221525082731521,6.445771754745284,29.576887398905775,31.255194606611937,0.2633749721126326,0.2569732771865645,5.443481308233297,4.614287463511642,8.031022099381463,17.105501679918017,12.031669722868019,26.88639447936192,0.23671716643527682,0.21675190527881608,0.34037491149887067,11,0.008042998408860523,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,bwar_barycenter,bw_barycenter,4,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,10.0,7.788311614589525,6.511462772197651,29.421288237898224,31.32288995703417,0.27570067506253565,0.26273956228625134,6.669473287965095,5.705571349900201,11.757214347006986,14.554944248311985,13.251077448988289,18.266421333557652,0.26926737589767663,0.2542373634329794,0.39992332565925826,11,0.016258645730543607,divvy,Divvy,bike-share station trip-count level,30,3,495
divvy_2024_w72_s24_d30,divvy,4,bwar_barycenter,bw_barycenter,6,364,30,299,353,364,full,domain,divvy_standardized_raw_mean_rmse,Divvy training-standardized station-demand mean RMSE,72,24,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",training-standardized,1,first_origin_fit,first_origin_fit,fractional_rolling_origin,1.0,8.41265102951384,6.482005797192105,29.9150087061397,28.823498329812715,0.27984631862982173,0.2547249093093072,5.099708474263043,4.702301040945097,6.893816173128443,12.607985411548674,12.318015988690588,16.71611145076598,0.2386354019102889,0.2471720205373804,0.292613056041881,11,0.008983557528250002,divvy,Divvy,bike-share station trip-count level,30,3,495
