origin,horizon,source_index,target_index,method,window_length,ridge,min_pred_eig,reference_residual,reference_refreshed,reference_fallback
1,6,231,237,local_bwar,48.0,1.0,0.12348978577513273,6.749373691430928e-11,1.0,0.0
1,6,232,238,local_bwar,48.0,1.0,0.13125748465455442,8.971006627263896e-10,1.0,0.0
1,6,233,239,local_bwar,48.0,1.0,0.13233184223791694,6.036738771358502e-10,1.0,0.0
1,6,234,240,local_bwar,48.0,1.0,0.15063625332515065,4.814975875371643e-10,1.0,0.0
1,6,235,241,local_bwar,48.0,1.0,0.1325649000122715,4.95271465943576e-10,1.0,0.0
1,6,236,242,local_bwar,48.0,1.0,0.10237378577017145,5.374929112250832e-10,1.0,0.0
1,6,237,243,local_bwar,48.0,1.0,0.08347929623875915,5.49318038955511e-10,1.0,0.0
1,6,238,244,local_bwar,48.0,1.0,0.10525135198355856,5.965624315113499e-10,1.0,0.0
1,6,239,245,local_bwar,48.0,1.0,0.12157040506808524,6.872107103968496e-10,1.0,0.0
1,6,240,246,local_bwar,48.0,1.0,0.11436047904599853,7.048620126013557e-10,1.0,0.0
1,6,241,247,local_bwar,48.0,1.0,0.1366103780426923,7.01855277196794e-10,1.0,0.0
1,6,242,248,local_bwar,48.0,1.0,0.12932529682877875,7.427804596105751e-10,1.0,0.0
1,6,243,249,local_bwar,48.0,1.0,0.1423226226591287,8.709688984947927e-10,1.0,0.0
1,6,244,250,local_bwar,48.0,1.0,0.12898898710516657,8.323485887976386e-10,1.0,0.0
1,6,245,251,local_bwar,48.0,1.0,0.1169162104880817,8.21848967338148e-10,1.0,0.0
1,6,246,252,local_bwar,48.0,1.0,0.10142731601578282,7.915324230532879e-10,1.0,0.0
1,6,247,253,local_bwar,48.0,1.0,0.05854213798306662,7.877196254345386e-10,1.0,0.0
1,6,248,254,local_bwar,48.0,1.0,0.08789795405960092,8.002242298790293e-10,1.0,0.0
1,6,249,255,local_bwar,48.0,1.0,0.07112463995806019,7.736897326248355e-10,1.0,0.0
1,6,250,256,local_bwar,48.0,1.0,0.10597213919040172,7.271139755316979e-10,1.0,0.0
1,6,251,257,local_bwar,48.0,1.0,0.1207735756769965,6.482790327901598e-10,1.0,0.0
1,6,252,258,local_bwar,48.0,1.0,0.11771370501514951,7.946359774128635e-10,1.0,0.0
1,6,253,259,local_bwar,48.0,1.0,0.11418829425481086,9.950603123167677e-10,1.0,0.0
1,6,254,260,local_bwar,48.0,1.0,0.10864000009078494,4.618431963327881e-11,1.0,0.0
1,6,255,261,local_bwar,48.0,1.0,0.1273107388519931,4.3002850926373375e-11,1.0,0.0
1,6,256,262,local_bwar,48.0,1.0,0.12434643652880069,4.291580366357503e-11,1.0,0.0
1,6,257,263,local_bwar,48.0,1.0,0.10266927070681667,8.4597210257873e-10,1.0,0.0
1,6,258,264,local_bwar,48.0,1.0,0.08741949382378104,7.477844010771439e-10,1.0,0.0
1,6,259,265,local_bwar,48.0,1.0,0.09993316474413635,8.065619190903927e-10,1.0,0.0
1,6,260,266,local_bwar,48.0,1.0,0.1193813534108711,4.2167036792552787e-11,1.0,0.0
2,3,264,267,local_bwar,72.0,1.0,0.10871736374026486,5.586505670506494e-10,1.0,0.0
2,3,265,268,local_bwar,72.0,1.0,0.07981153407870908,5.704371833746481e-10,1.0,0.0
2,3,266,269,local_bwar,72.0,1.0,0.10436254936871742,5.754323326045216e-10,1.0,0.0
2,3,267,270,local_bwar,72.0,1.0,0.10097300101290337,5.94069104025117e-10,1.0,0.0
2,3,268,271,local_bwar,72.0,1.0,0.043621435003845674,6.127920753450702e-10,1.0,0.0
2,3,269,272,local_bwar,72.0,1.0,0.0836877469474739,6.259844347879007e-10,1.0,0.0
2,3,270,273,local_bwar,72.0,1.0,0.053183295750992524,6.233417447779941e-10,1.0,0.0
2,3,271,274,local_bwar,72.0,1.0,0.008994733715114955,6.484418040104892e-10,1.0,0.0
2,3,272,275,local_bwar,72.0,1.0,0.04660670095770467,6.616585417337719e-10,1.0,0.0
2,3,273,276,local_bwar,72.0,1.0,0.09448018412416208,7.079425998490667e-10,1.0,0.0
2,3,274,277,local_bwar,72.0,1.0,0.10008760168105246,7.747576354736439e-10,1.0,0.0
2,3,275,278,local_bwar,72.0,1.0,0.08700981778791143,8.894479198086174e-10,1.0,0.0
2,3,276,279,local_bwar,72.0,1.0,0.09142214409256778,9.437939343535964e-10,1.0,0.0
2,3,277,280,local_bwar,72.0,1.0,0.06707574468993266,4.755467105848515e-11,1.0,0.0
2,3,278,281,local_bwar,72.0,1.0,0.07479505804916577,5.0004537015611125e-11,1.0,0.0
