setting,seed,n,d,phi,dispersion,window_length,fit_end,validation_end,method,ridge,validation_w2_mean,w2_mean,w2_ratio_mean,n_test_origins,min_pred_eig,mean_shift_strength,covariance_shift_strength,coordinate_dimension,reference_condition
Gradual joint shift,1,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.14421490088820785,0.17147286761153685,0.971406275308541,91,0.09569697176825068,0.35,0.8,20,6.0
Gradual joint shift,1,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.14326599059727718,0.16903990021070442,0.9576233379044503,91,0.10362742484359566,0.35,0.8,20,6.0
Gradual joint shift,1,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.14387259354138066,0.16522790657584488,0.9360281165150949,91,0.10782591677948661,0.35,0.8,20,6.0
Gradual joint shift,1,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.14138575063706488,0.16464390047057206,0.932719679423078,91,0.1117405265430338,0.35,0.8,20,6.0
Gradual joint shift,1,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.141109473911982,0.16220832080574185,0.9189219433533118,91,0.10728464011927132,0.35,0.8,20,6.0
Gradual joint shift,2,260,5,0.7,0.16,36,117,169,persistence,,,0.22013717826302026,1.0,91,0.0534687212281233,0.35,0.8,20,6.0
Gradual joint shift,2,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.17668515864816955,0.20456529112677072,0.9292628021349296,91,0.180367708144774,0.35,0.8,20,6.0
Gradual joint shift,2,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.17066775941164117,0.20455228989603347,0.9292037424575056,91,0.12891488523671674,0.35,0.8,20,6.0
Gradual joint shift,2,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.17107850823132068,0.2070943086458309,0.9407511728818213,91,0.13013922459306243,0.35,0.8,20,6.0
Gradual joint shift,2,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.16948481878425128,0.19881120112763168,0.9031241460272182,91,0.1450313141861966,0.35,0.8,20,6.0
Gradual joint shift,2,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.16893153094500393,0.19759193153815582,0.8975854651051839,91,0.14186886566559687,0.35,0.8,20,6.0
Gradual joint shift,3,260,5,0.7,0.16,36,117,169,persistence,,,0.27041763449444284,1.0,91,0.13961108103142397,0.35,0.8,20,6.0
Gradual joint shift,3,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.19331235476645203,0.27040744930970334,0.9999623353530234,91,0.04715073596040059,0.35,0.8,20,6.0
Gradual joint shift,3,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.20047964778111665,0.2672888573090852,0.9884298330202946,91,0.1808232785741626,0.35,0.8,20,6.0
Gradual joint shift,3,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.20069903061946512,0.2678161300658452,0.9903796790713695,91,0.17385828956581212,0.35,0.8,20,6.0
Gradual joint shift,3,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.19286444398663202,0.2550699825023196,0.9432446333582634,91,0.17862203384486594,0.35,0.8,20,6.0
Gradual joint shift,3,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.19324289110872112,0.2524142518992943,0.933423784921399,91,0.17939331578347242,0.35,0.8,20,6.0
Gradual joint shift,4,260,5,0.7,0.16,36,117,169,persistence,,,0.16296058271238864,1.0,91,0.18729343774944862,0.35,0.8,20,6.0
Gradual joint shift,4,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.15879093582461015,0.15143935777451187,0.9293005416026847,91,0.26515730632195733,0.35,0.8,20,6.0
Gradual joint shift,4,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.15607866250191696,0.15370237857401736,0.943187462978632,91,0.2569653228515467,0.35,0.8,20,6.0
Gradual joint shift,4,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1551720037856152,0.15276016184166347,0.9374055940341841,91,0.2466283899878965,0.35,0.8,20,6.0
Gradual joint shift,4,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.1535264348162018,0.14995611691186067,0.920198703366938,91,0.25927528648892784,0.35,0.8,20,6.0
Gradual joint shift,4,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1535307082783207,0.14840538793940664,0.9106827274993814,91,0.2519144662341339,0.35,0.8,20,6.0
Gradual joint shift,5,260,5,0.7,0.16,36,117,169,persistence,,,0.3038218014653687,1.0,91,0.03808153599435123,0.35,0.8,20,6.0
Gradual joint shift,5,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.18360108258676908,0.2891743809796168,0.9517894357313871,91,0.11798556051983543,0.35,0.8,20,6.0
Gradual joint shift,5,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.19119788514800395,0.3137542305893468,1.0326916273818167,91,0.08686350027999389,0.35,0.8,20,6.0
Gradual joint shift,5,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1832507802024096,0.30338003916129624,0.9985459822108165,91,0.09038417919623247,0.35,0.8,20,6.0
Gradual joint shift,5,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.17756457978471787,0.2834295307330665,0.9328808181837253,91,0.09521876914160989,0.35,0.8,20,6.0
Gradual joint shift,5,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.17720624001559096,0.2819746438397694,0.9280921990448748,91,0.09305378954865363,0.35,0.8,20,6.0
Gradual joint shift,6,260,5,0.7,0.16,36,117,169,persistence,,,0.18380273141154346,1.0,91,0.09566025639164719,0.35,0.8,20,6.0
Gradual joint shift,6,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.16071734554151024,0.17741585760092426,0.965251474983151,91,0.09910671104603139,0.35,0.8,20,6.0
Gradual joint shift,6,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.17247536879817205,0.19134060538878137,1.0410106744298604,91,0.15165564429519057,0.35,0.8,20,6.0
Gradual joint shift,6,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.15918861788328004,0.17524204523690343,0.953424597616712,91,0.14739107066151538,0.35,0.8,20,6.0
Gradual joint shift,6,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.15362888344165054,0.17035482908448377,0.9268351333857539,91,0.1599541149492385,0.35,0.8,20,6.0
Gradual joint shift,6,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1541986737592149,0.1681056977938608,0.914598474695481,91,0.15711692084667997,0.35,0.8,20,6.0
Gradual joint shift,7,260,5,0.7,0.16,36,117,169,persistence,,,0.2935633526641339,1.0,91,0.0332114864429786,0.35,0.8,20,6.0
Gradual joint shift,7,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.2118981271991024,0.28312295349862104,0.9644356181697593,91,9.999999639147764e-09,0.35,0.8,20,6.0
Gradual joint shift,7,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.21615873877336286,0.27947196337847274,0.9519988133471716,91,0.058678785280544946,0.35,0.8,20,6.0
Gradual joint shift,7,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.2106898654642533,0.29230498085911494,0.9957134574407908,91,0.05843409576332458,0.35,0.8,20,6.0
Gradual joint shift,7,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.20551705251249508,0.26787318906611174,0.9124885195482342,91,0.05294267497842192,0.35,0.8,20,6.0
Gradual joint shift,7,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.20588405443200783,0.26367336156956,0.8981821442515985,91,0.05526383657370825,0.35,0.8,20,6.0
Gradual joint shift,8,260,5,0.7,0.16,36,117,169,persistence,,,0.1896814524406746,1.0,91,0.04622654406510141,0.35,0.8,20,6.0
Gradual joint shift,8,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.18988704742859414,0.18932211809120034,0.9981055904789286,91,0.22079280370534043,0.35,0.8,20,6.0
Gradual joint shift,8,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.19199840910350724,0.20151408074741642,1.0623815779270387,91,0.12393659328166118,0.35,0.8,20,6.0
Gradual joint shift,8,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1909845982924555,0.192887391910713,1.0169017024531752,91,0.11246846882024883,0.35,0.8,20,6.0
Gradual joint shift,8,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.18654232921399158,0.1843442478144029,0.9718622745787916,91,0.15428168336261391,0.35,0.8,20,6.0
Gradual joint shift,8,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.18828178785649882,0.18266224628712185,0.9629947680005871,91,0.1316536387550528,0.35,0.8,20,6.0
Gradual joint shift,9,260,5,0.7,0.16,36,117,169,persistence,,,0.22775919585832705,1.0,91,0.019959874770162714,0.35,0.8,20,6.0
Gradual joint shift,9,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.21066047375437083,0.23286632718845696,1.02242338146165,91,0.1183322695374168,0.35,0.8,20,6.0
Gradual joint shift,9,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.2184018188028101,0.2581771147510167,1.1335529780830913,91,0.04918413790081521,0.35,0.8,20,6.0
Gradual joint shift,9,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.2053908511090769,0.22881282466233926,1.0046260648227245,91,0.05423766282782762,0.35,0.8,20,6.0
Gradual joint shift,9,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.20176431625110777,0.21725055836197604,0.9538607543078625,91,0.06817101266078132,0.35,0.8,20,6.0
Gradual joint shift,9,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.20112560228485127,0.21346784477374847,0.9372523641439785,91,0.0623393380106479,0.35,0.8,20,6.0
Gradual joint shift,10,260,5,0.7,0.16,36,117,169,persistence,,,0.19628951805790104,1.0,91,0.06503128813887053,0.35,0.8,20,6.0
Gradual joint shift,10,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.17715070929607254,0.18509943849873534,0.9429919657968446,91,0.17968067669421225,0.35,0.8,20,6.0
Gradual joint shift,10,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1737470502470263,0.1862393286787533,0.9487991540323455,91,0.12281608794187493,0.35,0.8,20,6.0
Gradual joint shift,10,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.17389137605363825,0.18632516870741767,0.9492364673922928,91,0.1186520425371679,0.35,0.8,20,6.0
Gradual joint shift,10,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.17149965314866802,0.18248773131724935,0.9296865829759668,91,0.13666568677247493,0.35,0.8,20,6.0
Gradual joint shift,10,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.17196984916161243,0.18155196655086517,0.9249193148322438,91,0.1437866675609874,0.35,0.8,20,6.0
Gradual joint shift,11,260,5,0.7,0.16,36,117,169,persistence,,,0.19554336181754217,1.0,91,0.08617225923984315,0.35,0.8,20,6.0
Gradual joint shift,11,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.19182019634529887,0.1999742325334995,1.0226592745198464,91,0.23600645791790376,0.35,0.8,20,6.0
Gradual joint shift,11,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.18084257784475544,0.19013658142064485,0.9723499670526158,91,0.1359150268318866,0.35,0.8,20,6.0
Gradual joint shift,11,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.17560158913612384,0.19155887973941393,0.9796235369940807,91,0.1543115746741056,0.35,0.8,20,6.0
Gradual joint shift,11,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.1775402419255935,0.1880135508210144,0.9614928835909362,91,0.1838422023284304,0.35,0.8,20,6.0
Gradual joint shift,11,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.17634052966175348,0.18447032506471675,0.9433729856646452,91,0.16870817182689635,0.35,0.8,20,6.0
Gradual joint shift,12,260,5,0.7,0.16,36,117,169,persistence,,,0.2916999559091245,1.0,91,0.09388288655074879,0.35,0.8,20,6.0
Gradual joint shift,12,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.18235771677815266,0.3043543628065812,1.0433815865964648,91,0.052689407121507464,0.35,0.8,20,6.0
Gradual joint shift,12,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.19307798229205148,0.31690879617970763,1.0864204459408167,91,0.12051911862609349,0.35,0.8,20,6.0
Gradual joint shift,12,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.18215132032935524,0.286669463337996,0.9827545651988521,91,0.11961144153948423,0.35,0.8,20,6.0
Gradual joint shift,12,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.17754014336138424,0.2787033323386375,0.9554452329964152,91,0.12803432126432227,0.35,0.8,20,6.0
Gradual joint shift,12,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.17815434604634656,0.2784115836487197,0.9544450659274538,91,0.12146209650694205,0.35,0.8,20,6.0
Gradual joint shift,13,260,5,0.7,0.16,36,117,169,persistence,,,0.28032871177476354,1.0,91,0.06725394255731132,0.35,0.8,20,6.0
Gradual joint shift,13,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.20383374924202619,0.27653778669991874,0.9864768576474225,91,0.09155564746216065,0.35,0.8,20,6.0
Gradual joint shift,13,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.20211715487320012,0.2641391561686545,0.9422479577506964,91,0.10257171030647577,0.35,0.8,20,6.0
Gradual joint shift,13,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.2058240888155011,0.27196759646635194,0.9701738888768214,91,0.10777993995547945,0.35,0.8,20,6.0
Gradual joint shift,13,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.196419961389244,0.2604162673382799,0.9289675170608898,91,0.13560858682512156,0.35,0.8,20,6.0
Gradual joint shift,13,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.19603809554357227,0.2586413389873055,0.9226359203445302,91,0.1079518415834401,0.35,0.8,20,6.0
Gradual joint shift,14,260,5,0.7,0.16,36,117,169,persistence,,,0.1992100871555907,1.0,91,0.05887576582983499,0.35,0.8,20,6.0
Gradual joint shift,14,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.16201215376378833,0.19402373148059587,0.9739653962856606,91,0.11082517185436659,0.35,0.8,20,6.0
Gradual joint shift,14,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.17012316712031883,0.2018900371857389,1.0134528831768195,91,0.09622162056765172,0.35,0.8,20,6.0
Gradual joint shift,14,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.16023291842122692,0.18928725907685054,0.9501891283698398,91,0.0887725182403418,0.35,0.8,20,6.0
Gradual joint shift,14,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.15534237328290662,0.18442998166704214,0.9258064403284723,91,0.09388492774791282,0.35,0.8,20,6.0
Gradual joint shift,14,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.15584562113612194,0.18175639453877487,0.9123854978127498,91,0.08953864201575891,0.35,0.8,20,6.0
Gradual joint shift,15,260,5,0.7,0.16,36,117,169,persistence,,,0.34168901030593224,1.0,91,0.07209351822098584,0.35,0.8,20,6.0
Gradual joint shift,15,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.19036580018502963,0.34372867707564236,1.0059693660263873,91,0.13014753930538775,0.35,0.8,20,6.0
Gradual joint shift,15,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.19174352985551713,0.3534423173561716,1.0343976736030112,91,0.1081866296775069,0.35,0.8,20,6.0
Gradual joint shift,15,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.18771486739475468,0.35729106800331556,1.04566157302927,91,0.1009978462782132,0.35,0.8,20,6.0
Gradual joint shift,15,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.18134038460764107,0.3319932357942022,0.9716239790590605,91,0.11986137472874318,0.35,0.8,20,6.0
Gradual joint shift,15,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.18184750191268656,0.3318854747562397,0.971308601523605,91,0.11209948901744204,0.35,0.8,20,6.0
Gradual joint shift,16,260,5,0.7,0.16,36,117,169,persistence,,,0.23561906310627956,1.0,91,0.07219247278046027,0.35,0.8,20,6.0
Gradual joint shift,16,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.19321206997983348,0.23219396493634742,0.9854634080758262,91,0.12311009103665245,0.35,0.8,20,6.0
Gradual joint shift,16,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.19649827880096324,0.23453944632825904,0.9954179565787784,91,0.10915692858923379,0.35,0.8,20,6.0
Gradual joint shift,16,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.19405857381288866,0.23450303045574547,0.9952634025625053,91,0.10325482813109331,0.35,0.8,20,6.0
Gradual joint shift,16,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.18958076107024027,0.22690049569201326,0.9629971900434319,91,0.11638986723233502,0.35,0.8,20,6.0
Gradual joint shift,16,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.18913471468426302,0.22483437444971863,0.9542282847814554,91,0.10896428558156987,0.35,0.8,20,6.0
Gradual joint shift,17,260,5,0.7,0.16,36,117,169,persistence,,,0.32471959679609935,1.0,91,0.030922445347066514,0.35,0.8,20,6.0
Gradual joint shift,17,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1813708560115335,0.3209411121199645,0.9883638538806531,91,0.07121396839511787,0.35,0.8,20,6.0
Gradual joint shift,17,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.19032017943059237,0.34058692408182845,1.0488647049401598,91,0.05405046789597191,0.35,0.8,20,6.0
Gradual joint shift,17,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.18712820304675448,0.35268295320614806,1.086115395208524,91,0.06816293865916577,0.35,0.8,20,6.0
Gradual joint shift,17,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.17659111112310633,0.3152434093204178,0.9708173218703768,91,0.09392570493023111,0.35,0.8,20,6.0
Gradual joint shift,17,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1785556908561325,0.3101139418419703,0.9550207160324223,91,0.07293819156214287,0.35,0.8,20,6.0
Gradual joint shift,18,260,5,0.7,0.16,36,117,169,persistence,,,0.3228423597605283,1.0,91,0.06079443507129151,0.35,0.8,20,6.0
Gradual joint shift,18,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.2075348863692432,0.31587019885073,0.9784038224879474,91,0.009070913996211512,0.35,0.8,20,6.0
Gradual joint shift,18,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.20766397819456534,0.3166743621641865,0.9808947078663501,91,0.0855565609420385,0.35,0.8,20,6.0
Gradual joint shift,18,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.21004753686198302,0.3077188011293931,0.9531549743275535,91,0.08951354470362413,0.35,0.8,20,6.0
Gradual joint shift,18,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.20335847353749975,0.29580338509506926,0.9162471285195801,91,0.08651606051344826,0.35,0.8,20,6.0
Gradual joint shift,18,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.20372205967810425,0.29075280616326776,0.9006030261299562,91,0.08744008458240131,0.35,0.8,20,6.0
Gradual joint shift,19,260,5,0.7,0.16,36,117,169,persistence,,,0.2471287875164484,1.0,91,0.13103456092310822,0.35,0.8,20,6.0
Gradual joint shift,19,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.142664135902576,0.23071802345365802,0.9335942840665695,91,0.19923134978384402,0.35,0.8,20,6.0
Gradual joint shift,19,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.14352670694859923,0.2531712156357686,1.024450523065501,91,0.17382242424867542,0.35,0.8,20,6.0
Gradual joint shift,19,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1392706008781383,0.23270480311403785,0.9416337345909144,91,0.1711452252492152,0.35,0.8,20,6.0
Gradual joint shift,19,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.13733379371639176,0.22537480985066471,0.9119731137582028,91,0.17977355806736672,0.35,0.8,20,6.0
Gradual joint shift,19,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.137288216164002,0.22320756380273304,0.9032034108445451,91,0.17274547940969828,0.35,0.8,20,6.0
Gradual joint shift,20,260,5,0.7,0.16,36,117,169,persistence,,,0.30372138462939763,1.0,91,0.0403462861157185,0.35,0.8,20,6.0
Gradual joint shift,20,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.22832291286198306,0.2992836773610095,0.9853888876682061,91,0.004791224176735879,0.35,0.8,20,6.0
Gradual joint shift,20,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.22881650186866082,0.30917993659109966,1.017972234547668,91,0.054988187859186265,0.35,0.8,20,6.0
Gradual joint shift,20,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.22767861731452996,0.29889687447407975,0.9841153425492092,91,0.06320893782822035,0.35,0.8,20,6.0
Gradual joint shift,20,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.2197878612567763,0.282064049754417,0.9286934145206568,91,0.06779030501838157,0.35,0.8,20,6.0
Gradual joint shift,20,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.21993723163041942,0.2809946961132981,0.9251725770188004,91,0.06802795444687339,0.35,0.8,20,6.0
Gradual joint shift,21,260,5,0.7,0.16,36,117,169,persistence,,,0.20454088737706758,1.0,91,0.1004842203193987,0.35,0.8,20,6.0
Gradual joint shift,21,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.16863724153019916,0.194733401033902,0.95205121837041,91,0.18457320668887242,0.35,0.8,20,6.0
Gradual joint shift,21,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.16667672200090589,0.19160632749382656,0.9367629619236159,91,0.13500817741863919,0.35,0.8,20,6.0
Gradual joint shift,21,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1682211340619822,0.19531454980395796,0.9548924535753038,91,0.12795372319616102,0.35,0.8,20,6.0
Gradual joint shift,21,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.16463560315808315,0.18958514282249717,0.9268813940021696,91,0.1420164186861735,0.35,0.8,20,6.0
Gradual joint shift,21,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1652981297669259,0.1869869521897583,0.9141788450592331,91,0.12968458604239563,0.35,0.8,20,6.0
Gradual joint shift,22,260,5,0.7,0.16,36,117,169,persistence,,,0.2574540913858711,1.0,91,0.08021778081125445,0.35,0.8,20,6.0
Gradual joint shift,22,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.21932063305507743,0.25420429415345913,0.987377177752669,91,0.09823311177101186,0.35,0.8,20,6.0
Gradual joint shift,22,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.22090837447694656,0.2559072842118777,0.9939919106910791,91,0.10338004283477412,0.35,0.8,20,6.0
Gradual joint shift,22,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.22040399867891255,0.2556866350496784,0.9931348679421698,91,0.10259833009143261,0.35,0.8,20,6.0
Gradual joint shift,22,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.21504557194109714,0.24434025898823172,0.9490634142691311,91,0.10485381587888432,0.35,0.8,20,6.0
Gradual joint shift,22,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.21495424413334924,0.2457977134204968,0.9547244407629017,91,0.10183228581664709,0.35,0.8,20,6.0
Gradual joint shift,23,260,5,0.7,0.16,36,117,169,persistence,,,0.25080323699707285,1.0,91,0.04309098151992878,0.35,0.8,20,6.0
Gradual joint shift,23,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.18965604233735703,0.2324610222828401,0.9268661165069141,91,0.056018454310051397,0.35,0.8,20,6.0
Gradual joint shift,23,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1991648702581812,0.2579607288057651,1.0285382752407448,91,0.11922076389393764,0.35,0.8,20,6.0
Gradual joint shift,23,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.18379619096954947,0.23885584082077474,0.9523634689912812,91,0.09496884388957763,0.35,0.8,20,6.0
Gradual joint shift,23,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.17890299413102617,0.22581370072405638,0.9003619866624444,91,0.09484425021366591,0.35,0.8,20,6.0
Gradual joint shift,23,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1786624430944052,0.22443473469327904,0.8948637879657767,91,0.10271764829568811,0.35,0.8,20,6.0
Gradual joint shift,24,260,5,0.7,0.16,36,117,169,persistence,,,0.3285097806104953,1.0,91,0.042195700222460775,0.35,0.8,20,6.0
Gradual joint shift,24,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1973545825905969,0.33353259290194964,1.015289688733529,91,1.0000000615284482e-08,0.35,0.8,20,6.0
Gradual joint shift,24,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.20846950491290442,0.37442988748844397,1.139783073711266,91,0.06442354756817595,0.35,0.8,20,6.0
Gradual joint shift,24,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1961323960748328,0.3306977194903744,1.0066601940307929,91,0.06622539846710267,0.35,0.8,20,6.0
Gradual joint shift,24,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.19031031164435738,0.31055055988133184,0.9453312449456195,91,0.07232203522213855,0.35,0.8,20,6.0
Gradual joint shift,24,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.19073100470018584,0.3069178200832068,0.9342730055489901,91,0.06986480592789354,0.35,0.8,20,6.0
Gradual joint shift,25,260,5,0.7,0.16,36,117,169,persistence,,,0.21905817699982813,1.0,91,0.03676969377621675,0.35,0.8,20,6.0
Gradual joint shift,25,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.19646282737474957,0.22106924362525757,1.0091805138387098,91,0.024042520132395804,0.35,0.8,20,6.0
Gradual joint shift,25,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.20805043536487533,0.23906889820586494,1.0913488895055148,91,0.09611215373856803,0.35,0.8,20,6.0
Gradual joint shift,25,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.19756046012621084,0.2200516222538382,1.0045350749632636,91,0.10266722551129694,0.35,0.8,20,6.0
Gradual joint shift,25,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.18762728724704195,0.21156231699695774,0.9657814188653808,91,0.11046673903501626,0.35,0.8,20,6.0
Gradual joint shift,25,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1869639506829577,0.21014795653458535,0.959324867086565,91,0.11256046161739997,0.35,0.8,20,6.0
Gradual joint shift,26,260,5,0.7,0.16,36,117,169,persistence,,,0.2380905770292124,1.0,91,0.04963881904050798,0.35,0.8,20,6.0
Gradual joint shift,26,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.19390765397746534,0.22741605277557295,0.9551661204452885,91,0.05150574318515019,0.35,0.8,20,6.0
Gradual joint shift,26,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.18506945978349523,0.23622207504119222,0.9921521380168232,91,0.0827740451072129,0.35,0.8,20,6.0
Gradual joint shift,26,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.18257131560368467,0.237823097298384,0.9988765631375844,91,0.07824135890753972,0.35,0.8,20,6.0
Gradual joint shift,26,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.17896185725897726,0.2247226880815626,0.9438537672744199,91,0.09297558180993808,0.35,0.8,20,6.0
Gradual joint shift,26,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.179505967172844,0.22438358005215128,0.9424294856684758,91,0.08329447654823025,0.35,0.8,20,6.0
Gradual joint shift,27,260,5,0.7,0.16,36,117,169,persistence,,,0.23331981863033704,1.0,91,0.04750701434951406,0.35,0.8,20,6.0
